agent_id,charge_off_within_3_months,charge_off_within_6_months,charge_off_within_9_months,charge_off_within_12_months,credit_balance_mean,credit_balance_max,credit_balance_last,credit_utilization_mean,credit_utilization_max,credit_utilization_last,interest_rate_mean,interest_rate_last,current_missed_payments_sum,current_missed_payments_max,current_missed_payments_last,timestamp_diff,amount_sum_x,amount_mean_x,amount_max_x,amount_min,amount_count_x,amount_last,payment_frequency,amount_sum_y,amount_mean_y,amount_max_y,amount_count_y,online_sum,online_mean,Misc,Retail,Business,Clothing,Agricultural,Contractor,Transportation,Utility,Professional,approved_count,declined_count
14324,0,0,0,0,694.1043565790688,1913.0464496023249,179.79644960232486,0.3996511627906976,0.957,0.09,0.1730357775105099,0.1730357775105099,0,0,0,42,4522.06,904.412,1884.51,97.27,5.0,97.27,0.125,4602.67,121.12289473684211,289.45,38.0,15.0,0.39473684210526316,13.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,2.0,35.0,3.0
14325,0,0,0,0,1591.3288871247635,4069.295863868949,4069.295863868949,0.16886046511627908,0.407,0.407,0.1707733679700049,0.1707733679700049,0,0,0,42,4178.12,1392.7066666666667,2017.18,472.7,3.0,1688.24,0.16666666666666666,7766.94,204.39315789473685,591.81,38.0,20.0,0.5263157894736842,14.0,7.0,10.0,0.0,2.0,1.0,0.0,3.0,1.0,38.0,0.0
14326,0,0,0,0,1289.292688306972,3178.695711562786,2593.875711562786,0.146046511627907,0.329,0.259,0.2113018168425419,0.2113018168425419,0,0,0,42,7347.5199999999995,1836.8799999999999,3243.91,975.31,4.0,1823.1,0.14285714285714285,9100.65,216.68214285714285,509.9,42.0,16.0,0.38095238095238093,12.0,3.0,13.0,4.0,1.0,0.0,4.0,3.0,2.0,42.0,0.0
14328,0,0,0,0,1586.2696850741925,2956.0985222834943,1197.5385222834943,0.5507209302325582,0.985,0.985,0.2445690667686371,0.2445690667686371,0,0,0,42,1089.09,1089.09,1089.09,1089.09,1.0,1089.09,1.0,10939.2,170.925,591.81,64.0,31.0,0.484375,22.0,9.0,10.0,1.0,9.0,1.0,2.0,7.0,3.0,33.0,31.0
14329,0,0,0,0,1709.433260499512,1992.5586093367212,1980.018609336721,0.883953488372093,0.996,0.99,0.2283601703242816,0.2283601703242816,0,0,0,42,2514.55,838.1833333333334,927.05,673.16,3.0,673.16,0.15,17893.81,220.91123456790126,591.81,81.0,47.0,0.5802469135802469,17.0,9.0,21.0,7.0,8.0,2.0,4.0,8.0,5.0,19.0,62.0
14330,0,0,0,0,591.5622957570022,1298.3432259895606,541.2132259895604,0.3107441860465116,0.653,0.271,0.20338959405153972,0.2033895940515397,0,0,0,42,1287.49,1287.49,1287.49,1287.49,1.0,1287.49,1.0,1388.1000000000001,33.050000000000004,107.45,42.0,21.0,0.5,25.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,4.0,42.0,0.0
14332,0,0,0,0,923.285725804122,999.9029351064476,857.0429351064475,0.9448837209302327,1.0,0.857,0.20075762164928762,0.2007576216492876,0,0,0,42,928.19,464.095,465.21,462.98,2.0,465.21,0.08695652173913043,7360.39,141.54596153846154,289.45,52.0,26.0,0.5,12.0,8.0,4.0,3.0,3.0,5.0,6.0,7.0,4.0,7.0,45.0
14333,0,0,0,0,943.0297764824812,971.2227997382952,955.2427997382952,0.9533255813953488,0.971,0.955,0.1830845364265929,0.1830845364265929,0,0,0,42,451.87,451.87,451.87,451.87,1.0,451.87,1.0,26302.41,230.7228947368421,591.81,114.0,48.0,0.42105263157894735,31.0,14.0,32.0,4.0,10.0,7.0,6.0,7.0,3.0,5.0,109.0
14334,0,0,0,0,883.9730816079349,2905.7372676544464,2578.837267654447,0.1863720930232558,0.637,0.516,0.24513686055404857,0.2451368605540486,0,0,0,42,2058.79,686.2633333333333,1482.94,244.32,3.0,1482.94,0.13043478260869565,4133.54,100.8180487804878,591.81,41.0,20.0,0.4878048780487805,24.0,0.0,6.0,1.0,0.0,2.0,2.0,3.0,3.0,41.0,0.0
14337,0,0,0,0,417.0349954651183,886.3333675581415,5.2033675581413945,0.4471860465116279,0.895,0.349,0.1623475353086507,0.1623475353086507,0,0,0,42,954.35,477.175,881.62,72.73,2.0,72.73,0.2857142857142857,918.86,21.87761904761905,107.45,42.0,22.0,0.5238095238095238,34.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,42.0,0.0
14338,0,0,0,0,790.9234857085639,1178.091625243448,666.5516252434478,0.4101395348837209,0.643,0.333,0.160748922516127,0.160748922516127,0,0,0,42,1262.7,631.35,764.5,498.2,2.0,498.2,0.16666666666666666,1203.3400000000001,28.650952380952383,107.45,42.0,18.0,0.42857142857142855,27.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,42.0,0.0
14339,0,0,0,0,2274.2973176909773,4467.486852574697,635.3568525746979,0.4757209302325581,0.914,0.127,0.1565608123722994,0.1565608123722994,0,0,0,42,4500.19,4500.19,4500.19,4500.19,1.0,4500.19,1.0,4492.76,121.42594594594595,289.45,37.0,16.0,0.43243243243243246,9.0,1.0,3.0,0.0,5.0,4.0,3.0,10.0,2.0,37.0,0.0
14340,0,0,0,0,2390.6646342153012,2973.392308633906,2973.392308633906,0.8087674418604651,0.991,0.991,0.1605622805909518,0.1605622805909518,0,0,0,42,1537.52,768.76,785.47,752.05,2.0,752.05,0.5,20036.2,225.12584269662923,591.81,89.0,38.0,0.42696629213483145,24.0,12.0,25.0,4.0,8.0,6.0,4.0,5.0,1.0,19.0,70.0
14341,0,0,0,0,1674.5756961627028,4602.5829054650285,1488.9029054650275,0.18588372093023256,0.472,0.149,0.2114846703042773,0.2114846703042773,0,0,0,42,7928.62,2642.8733333333334,4646.55,1532.97,3.0,1532.97,0.2,8733.0,213.0,591.81,41.0,22.0,0.5365853658536586,13.0,7.0,14.0,1.0,3.0,1.0,1.0,0.0,1.0,41.0,0.0
14342,0,0,0,0,1764.7065249539157,2989.483501698102,864.763501698102,0.6361162790697675,0.996,0.288,0.20839107620737396,0.208391076207374,0,0,0,42,6178.14,2059.38,2944.89,314.93,3.0,314.93,0.15789473684210525,17245.989999999998,246.37128571428568,591.81,70.0,34.0,0.4857142857142857,14.0,12.0,16.0,4.0,9.0,5.0,6.0,1.0,3.0,28.0,42.0
14343,0,0,0,0,527.2567378587428,989.0013890215332,989.0013890215332,0.5393023255813953,0.989,0.989,0.2055004859208543,0.2055004859208543,0,0,0,42,518.41,259.205,298.83,219.58,2.0,298.83,0.1111111111111111,1208.8,27.472727272727273,107.45,44.0,22.0,0.5,31.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,42.0,2.0
14344,0,0,0,0,1020.7521926375709,2264.365215893385,91.15521589338492,0.37686046511627913,0.755,0.03,0.2448920381508125,0.2448920381508125,0,0,0,42,4718.43,1179.6075,2230.59,132.37,4.0,132.37,0.13333333333333333,4019.15,121.79242424242425,289.45,33.0,16.0,0.48484848484848486,12.0,2.0,1.0,5.0,5.0,3.0,0.0,4.0,1.0,33.0,0.0
14345,0,0,0,0,753.7987598862061,988.648294769927,988.648294769927,0.7709302325581395,0.989,0.989,0.1631831130798024,0.1631831130798024,0,0,0,42,733.05,366.525,377.12,355.93,2.0,377.12,0.16666666666666666,8176.85,134.0467213114754,430.96,61.0,33.0,0.5409836065573771,25.0,6.0,9.0,6.0,3.0,0.0,7.0,4.0,1.0,28.0,33.0
14346,0,0,0,0,798.1089033411936,1274.953787062125,1274.953787062125,0.26909302325581397,0.425,0.425,0.1588522299293089,0.1588522299293089,0,0,0,42,391.91,391.91,391.91,391.91,1.0,391.91,1.0,1078.47,25.677857142857142,107.45,42.0,23.0,0.5476190476190477,29.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,42.0,0.0
14347,0,0,0,0,791.3903520383874,1747.032445061643,317.54244506164315,0.4266976744186046,0.927,0.392,0.2018521844555851,0.2018521844555851,0,0,0,42,2200.29,733.43,1103.22,485.97,3.0,485.97,0.15,2520.63,61.47878048780488,231.74,41.0,20.0,0.4878048780487805,21.0,3.0,4.0,3.0,3.0,0.0,5.0,2.0,0.0,41.0,0.0
14348,0,0,0,0,512.5809720142574,807.85957666542,807.85957666542,0.526860465116279,0.808,0.808,0.1613826946303234,0.1613826946303234,0,0,0,42,616.15,308.075,366.19,249.96,2.0,366.19,0.06666666666666667,990.9300000000001,23.59357142857143,107.45,42.0,23.0,0.5476190476190477,31.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0,42.0,0.0
14349,0,0,0,0,917.1174625178228,967.9616485643344,967.9616485643344,0.9274651162790698,0.968,0.968,0.2420266228682345,0.2420266228682345,0,0,0,42,444.28,444.28,444.28,444.28,1.0,444.28,1.0,20526.04,209.44938775510204,591.81,98.0,41.0,0.41836734693877553,27.0,7.0,25.0,10.0,12.0,5.0,2.0,7.0,3.0,8.0,90.0
14351,0,0,0,0,1630.1376156617312,1991.594592405917,1991.594592405917,0.8285348837209303,0.996,0.996,0.20889559034850438,0.2088955903485044,0,0,0,42,1162.57,1162.57,1162.57,1162.57,1.0,1162.57,1.0,7540.36,127.80271186440677,289.45,59.0,34.0,0.576271186440678,16.0,4.0,4.0,13.0,3.0,2.0,5.0,11.0,1.0,19.0,40.0
14352,0,0,0,0,2276.5717696008237,4234.382699833382,4234.382699833382,0.45848837209302323,0.847,0.847,0.2093086072504053,0.2093086072504053,0,0,0,42,687.2,687.2,687.2,687.2,1.0,687.2,1.0,4074.88,127.34,289.45,32.0,20.0,0.625,10.0,3.0,1.0,3.0,1.0,3.0,5.0,6.0,0.0,32.0,0.0
14353,0,0,0,0,3672.092986536169,6365.948800489657,6365.948800489657,0.3781860465116279,0.637,0.637,0.2013892413286464,0.2013892413286464,0,0,0,42,4691.17,2345.585,2355.5,2335.67,2.0,2335.67,0.2,10297.23,251.15195121951217,591.81,41.0,14.0,0.34146341463414637,12.0,8.0,6.0,2.0,1.0,6.0,3.0,2.0,1.0,41.0,0.0
14354,0,0,0,0,3304.734240485752,5852.910519555517,5852.910519555517,0.33044186046511625,0.585,0.585,0.1910254835138926,0.1910254835138926,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.73,137.67710526315787,289.45,38.0,21.0,0.5526315789473685,14.0,4.0,3.0,2.0,3.0,1.0,3.0,7.0,1.0,38.0,0.0
14355,0,0,0,0,854.3352815038688,992.52458382945,958.7345838294502,0.8652093023255815,0.993,0.959,0.2129020245314327,0.2129020245314327,0,0,0,42,461.78,461.78,461.78,461.78,1.0,461.78,1.0,11610.74,154.80986666666666,591.81,75.0,29.0,0.38666666666666666,29.0,11.0,16.0,4.0,4.0,2.0,3.0,4.0,2.0,22.0,53.0
14356,0,0,0,0,1812.1471941239663,1961.22044993792,1961.22044993792,0.9063953488372093,0.981,0.981,0.2181105151600227,0.2181105151600227,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19485.02,209.51634408602152,591.81,93.0,49.0,0.5268817204301075,25.0,12.0,25.0,11.0,9.0,3.0,2.0,1.0,5.0,8.0,85.0
14357,0,0,0,0,1191.4129016761217,1879.1417388854245,1092.541738885425,0.2445813953488372,0.378,0.219,0.23767871153892423,0.2376787115389242,0,0,0,42,1363.51,681.755,878.3,485.21,2.0,485.21,1.0,1930.05,52.163513513513514,289.45,37.0,17.0,0.4594594594594595,20.0,4.0,0.0,6.0,0.0,1.0,3.0,1.0,2.0,37.0,0.0
14360,0,0,0,0,963.9876153979969,975.9708712119505,975.9708712119505,0.964,0.976,0.976,0.2272747217378334,0.2272747217378334,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14343.38,177.07876543209875,591.81,81.0,37.0,0.4567901234567901,18.0,10.0,14.0,6.0,7.0,10.0,4.0,5.0,7.0,3.0,78.0
14361,0,0,0,0,870.162729420949,1463.1413340721122,875.3213340721122,0.17811627906976743,0.294,0.175,0.1658969017791805,0.1658969017791805,0,0,0,42,875.55,875.55,875.55,875.55,1.0,875.55,1.0,1217.38,28.9852380952381,107.45,42.0,22.0,0.5238095238095238,30.0,0.0,1.0,2.0,4.0,0.0,3.0,2.0,0.0,42.0,0.0
14363,0,0,0,0,1644.378202062105,1981.8891322946629,1981.8891322946629,0.8443255813953487,0.991,0.991,0.2229825710414045,0.2229825710414045,0,0,0,42,1901.95,633.9833333333333,976.23,454.76,3.0,976.23,0.3,19406.05,210.9353260869565,591.81,92.0,40.0,0.43478260869565216,23.0,16.0,29.0,4.0,4.0,1.0,4.0,8.0,3.0,16.0,76.0
14365,0,0,0,0,2395.040075392707,4316.09333120666,2188.92333120666,0.49134883720930234,0.886,0.438,0.18632227464526008,0.1863222746452601,0,0,0,42,2635.99,2635.99,2635.99,2635.99,1.0,2635.99,1.0,4365.14,124.71828571428573,289.45,35.0,19.0,0.5428571428571428,12.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,0.0,35.0,0.0
14366,0,0,0,0,875.9559107134908,1363.182189783259,1363.182189783259,0.2943953488372093,0.454,0.454,0.1808011055524029,0.1808011055524029,0,0,0,42,302.28,302.28,302.28,302.28,1.0,302.28,1.0,1054.88,25.11619047619048,107.02,42.0,17.0,0.40476190476190477,29.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,42.0,0.0
14367,0,0,0,0,929.5929779778897,993.203908210448,973.523908210448,0.9506976744186048,0.993,0.974,0.24167602698628887,0.2416760269862889,0,0,0,42,914.47,457.235,462.09,452.38,2.0,462.09,0.3333333333333333,26190.22,242.50203703703704,591.81,108.0,57.0,0.5277777777777778,22.0,16.0,26.0,9.0,9.0,3.0,11.0,3.0,9.0,8.0,100.0
14369,0,0,0,0,221.80465664070766,700.8834938500098,700.8834938500098,0.24990697674418605,0.715,0.701,0.18870136638554466,0.1887013663855447,0,0,0,42,1208.41,402.80333333333334,704.46,228.37,3.0,275.58,0.1875,1291.79,30.75690476190476,107.45,42.0,17.0,0.40476190476190477,28.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,42.0,0.0
14370,0,0,0,0,2097.226136557143,4913.871020278074,4913.871020278074,0.4336976744186047,0.983,0.983,0.1913282888018327,0.1913282888018327,0,0,0,42,3072.6000000000004,1024.2,2232.26,105.08,3.0,105.08,0.42857142857142855,10289.23,223.67891304347825,591.81,46.0,21.0,0.45652173913043476,11.0,5.0,18.0,3.0,2.0,1.0,4.0,2.0,0.0,36.0,10.0
14372,0,0,0,0,702.6621881794277,1755.7303277143114,1010.2203277143118,0.08011627906976744,0.176,0.101,0.23753885508036346,0.2375388550803635,0,0,0,42,4224.48,1408.1599999999999,1729.54,853.53,3.0,853.53,0.13636363636363635,4599.64,143.73875,289.45,32.0,15.0,0.46875,9.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,32.0,0.0
14373,0,0,0,0,278.043949161925,855.4595305572739,263.7395305572736,0.060441860465116286,0.173,0.053,0.2068217214065114,0.2068217214065114,0,0,0,42,1046.1100000000001,261.52750000000003,851.21,21.21,4.0,79.26,0.3333333333333333,739.28,17.601904761904763,107.02,42.0,19.0,0.4523809523809524,34.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,42.0,0.0
14374,0,0,0,0,2286.909437922128,2978.2250193174764,2978.2250193174764,0.7624186046511627,0.993,0.993,0.1510442889411463,0.1510442889411463,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.2,133.24888888888887,289.45,45.0,21.0,0.4666666666666667,11.0,5.0,3.0,2.0,2.0,8.0,5.0,8.0,1.0,18.0,27.0
14375,0,0,0,0,560.1583325816499,1139.549727930487,1139.549727930487,0.18858139534883722,0.38,0.38,0.20695958113923,0.20695958113923,0,0,0,42,237.98,237.98,237.98,237.98,1.0,237.98,1.0,945.98,22.523333333333333,107.45,42.0,19.0,0.4523809523809524,33.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,0.0
14376,0,0,0,0,1711.6990093955294,1963.2222652094829,1963.2222652094829,0.8560930232558139,0.982,0.982,0.2189653289884308,0.2189653289884308,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716.34,129.91681818181817,289.45,44.0,19.0,0.4318181818181818,12.0,3.0,5.0,5.0,6.0,6.0,3.0,2.0,2.0,13.0,31.0
14377,0,0,0,0,2090.8737513813244,2961.301193241789,711.7511932417889,0.7194651162790698,0.987,0.237,0.1847863768826018,0.1847863768826018,0,0,0,42,2917.13,2917.13,2917.13,2917.13,1.0,2917.13,1.0,8473.59,151.31410714285715,289.45,56.0,29.0,0.5178571428571429,11.0,9.0,8.0,3.0,4.0,7.0,3.0,7.0,4.0,19.0,37.0
14378,0,0,0,0,859.9908171560875,988.4150032025992,988.4150032025992,0.8895581395348837,0.988,0.988,0.1808576042542701,0.1808576042542701,0,0,0,42,1273.56,424.52,450.74,393.22,3.0,393.22,0.1875,16237.92,188.81302325581396,591.81,86.0,45.0,0.5232558139534884,22.0,11.0,17.0,8.0,9.0,4.0,5.0,7.0,3.0,15.0,71.0
14379,0,0,0,0,657.5676313971902,963.9490267460276,912.0090267460274,0.724953488372093,0.964,0.912,0.1851974130412003,0.1851974130412003,0,0,0,42,2896.0,724.0,949.57,94.38,4.0,928.13,0.17391304347826086,7368.07,144.47196078431372,289.45,51.0,26.0,0.5098039215686274,11.0,9.0,4.0,4.0,4.0,8.0,6.0,3.0,2.0,23.0,28.0
14380,0,0,0,0,828.4975451090003,1956.0059172020235,1956.0059172020235,0.41965116279069764,0.978,0.978,0.1684871690410918,0.1684871690410918,0,0,0,42,461.58,461.58,461.58,461.58,1.0,461.58,1.0,1822.99,43.40452380952381,199.33,42.0,23.0,0.5476190476190477,28.0,3.0,0.0,1.0,4.0,0.0,3.0,2.0,1.0,42.0,0.0
14381,0,0,0,0,564.7486761609379,1100.370536626054,348.590536626054,0.12018604651162791,0.24,0.07,0.1661941342263968,0.1661941342263968,0,0,0,42,1547.8799999999999,386.96999999999997,712.67,190.19,4.0,190.19,0.11428571428571428,1314.8000000000002,31.30476190476191,107.45,42.0,21.0,0.5,28.0,4.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,42.0,0.0
14382,0,0,0,1,905.7198159383303,1934.969118263912,958.4891182639118,0.203953488372093,0.405,0.192,0.2004114473934607,0.2004114473934607,0,0,0,42,4907.6900000000005,701.0985714285715,1204.14,402.67,7.0,496.78,0.18421052631578946,5421.04,150.58444444444444,289.45,36.0,19.0,0.5277777777777778,9.0,7.0,3.0,1.0,5.0,5.0,2.0,3.0,1.0,36.0,0.0
14383,0,0,0,0,2477.2720549264486,5216.296706089239,1791.536706089239,0.2675581395348837,0.55,0.179,0.170838873213638,0.170838873213638,0,0,0,42,8520.9,2130.225,3270.67,1227.11,4.0,2295.05,0.12121212121212122,9691.26,236.37219512195122,591.81,41.0,18.0,0.43902439024390244,10.0,8.0,12.0,0.0,3.0,1.0,2.0,2.0,3.0,41.0,0.0
14384,0,0,1,1,1507.4296815405023,3562.076193168409,57.33619316840941,0.3493488372093023,0.769,0.769,0.2019948699490631,0.2019948699490631,0,0,0,42,6514.82,2171.6066666666666,2873.05,1487.6,3.0,2154.17,0.12,9527.5,226.8452380952381,591.81,42.0,20.0,0.47619047619047616,10.0,6.0,13.0,3.0,3.0,3.0,1.0,2.0,1.0,42.0,0.0
14385,0,0,0,0,1358.9114735847927,1973.0682177708409,1973.0682177708409,0.6794883720930233,0.987,0.987,0.2379653831362574,0.2379653831362574,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.8700000000001,31.485348837209305,107.45,43.0,21.0,0.4883720930232558,27.0,4.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,42.0,1.0
14387,0,0,0,0,3722.9627862807743,4995.275576978449,2718.9755769784488,0.7553488372093022,0.999,0.544,0.19366816140555979,0.1936681614055598,0,0,0,42,2324.07,2324.07,2324.07,2324.07,1.0,2324.07,1.0,17113.579999999998,213.91974999999996,591.81,80.0,39.0,0.4875,21.0,15.0,16.0,8.0,4.0,6.0,3.0,5.0,2.0,23.0,57.0
14388,0,0,0,0,674.5587052967862,949.5852169246932,945.4152169246933,0.7259767441860465,0.95,0.945,0.1886078966405417,0.1886078966405417,0,0,0,42,2203.95,734.65,935.42,359.73,3.0,935.42,0.1875,6792.9800000000005,138.6322448979592,289.45,49.0,22.0,0.4489795918367347,16.0,5.0,6.0,3.0,1.0,7.0,6.0,4.0,1.0,18.0,31.0
14390,0,0,0,0,135.96109437433267,469.7510943743327,221.87109437433256,0.035372093023255814,0.122,0.044,0.2368768288793799,0.2368768288793799,0,0,0,42,1742.6599999999999,217.83249999999998,602.78,8.86,8.0,47.19,0.21052631578947367,1352.6200000000001,32.2052380952381,107.45,42.0,20.0,0.47619047619047616,26.0,3.0,0.0,5.0,1.0,0.0,4.0,2.0,1.0,42.0,0.0
14391,0,0,0,0,2175.6220918458316,2950.374417427227,2745.524417427226,0.7646279069767441,0.985,0.915,0.1958690299207779,0.1958690299207779,0,0,0,42,5079.23,1269.8075,1374.16,972.06,4.0,1360.34,0.18181818181818182,10180.15,216.59893617021277,591.81,47.0,21.0,0.44680851063829785,11.0,4.0,9.0,6.0,5.0,4.0,5.0,1.0,2.0,36.0,11.0
14392,0,0,0,0,977.3335047255124,1376.190481469699,656.3204814696996,0.20111627906976742,0.277,0.245,0.1891922073561354,0.1891922073561354,0,0,0,42,644.3,644.3,644.3,644.3,1.0,644.3,1.0,1271.0,30.261904761904763,107.45,42.0,18.0,0.42857142857142855,28.0,2.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,42.0,0.0
14393,0,0,0,0,1824.3224959826193,1979.0294727268056,1979.0294727268056,0.9125581395348837,0.99,0.99,0.22199980195595279,0.2219998019559528,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18660.329999999998,216.98058139534882,591.81,86.0,33.0,0.38372093023255816,19.0,9.0,25.0,7.0,6.0,2.0,6.0,8.0,4.0,9.0,77.0
14394,0,0,0,0,1125.23183110808,1523.291598549942,1523.291598549942,0.5626511627906976,0.762,0.762,0.1757425548899997,0.1757425548899997,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.11,22.19309523809524,107.02,42.0,18.0,0.42857142857142855,31.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,42.0,0.0
14395,0,0,0,0,1090.6201804579696,1468.10576185332,1468.10576185332,0.2181627906976744,0.294,0.294,0.1635421086374061,0.1635421086374061,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.5600000000001,19.941904761904762,107.45,42.0,14.0,0.3333333333333333,31.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,42.0,0.0
14396,0,0,0,0,1019.5273729751975,1485.4352799519431,1485.4352799519431,0.3398372093023256,0.495,0.495,0.18834811948340882,0.1883481194834088,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.7,23.77857142857143,107.45,42.0,23.0,0.5476190476190477,33.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,42.0,0.0
14397,0,0,0,0,1042.9972998341464,1964.2738114620531,554.3538114620535,0.5691162790697675,0.982,0.277,0.22860029204465102,0.228600292044651,0,0,0,42,4098.84,1024.71,1934.97,196.92,4.0,340.39,0.25,7210.85,138.6701923076923,289.45,52.0,29.0,0.5576923076923077,11.0,7.0,5.0,4.0,2.0,10.0,3.0,5.0,5.0,29.0,23.0
14398,0,0,0,0,735.6787084043775,993.0510339857728,364.6510339857728,0.7583953488372093,0.993,0.365,0.22042611607508353,0.2204261160750835,0,0,0,42,977.55,325.84999999999997,462.02,214.45,3.0,214.45,0.5,991.74,21.100851063829786,107.45,47.0,21.0,0.44680851063829785,36.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,2.0,33.0,14.0
14400,0,0,0,1,1757.4686704192186,2975.940996000614,2949.3509960006145,0.6166279069767442,0.992,0.983,0.2349758908519507,0.2349758908519507,0,0,0,42,3975.45,1325.1499999999999,1859.3,345.79,3.0,1770.36,0.10714285714285714,10378.17,207.5634,509.9,50.0,25.0,0.5,12.0,5.0,16.0,5.0,6.0,0.0,1.0,2.0,3.0,32.0,18.0
14401,0,0,0,0,675.2039577177746,865.7167484154492,503.0167484154489,0.06944186046511629,0.093,0.05,0.2405976912032797,0.2405976912032797,0,0,0,42,833.0,416.5,431.94,401.06,2.0,401.06,0.07407407407407407,763.07,18.168333333333333,97.62,42.0,18.0,0.42857142857142855,33.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,42.0,0.0
14402,0,0,0,0,1732.3217020370032,2999.954492734678,2499.374492734677,0.6110232558139536,1.0,0.833,0.1843722752424342,0.1843722752424342,0,0,0,42,4336.09,2168.045,2955.21,1380.88,2.0,1380.88,0.18181818181818182,13615.98,212.7496875,591.81,64.0,33.0,0.515625,21.0,10.0,12.0,3.0,10.0,4.0,4.0,0.0,0.0,27.0,37.0
14404,0,0,0,0,196.3430723677987,741.6560956236127,391.6360956236126,0.22979069767441862,0.75,0.392,0.1997573346536588,0.1997573346536588,0,0,0,42,1436.22,287.244,739.1,63.35,5.0,84.3,0.17857142857142858,1240.23,29.529285714285713,107.45,42.0,21.0,0.5,29.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,42.0,0.0
14405,0,0,0,0,337.62564238542643,1269.786805176124,1269.786805176124,0.036767441860465114,0.127,0.127,0.2412364336934346,0.2412364336934346,0,0,0,42,1281.31,427.1033333333333,774.11,208.43,3.0,208.43,0.15789473684210525,1781.41,42.414523809523814,281.63,42.0,25.0,0.5952380952380952,29.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,42.0,0.0
14407,0,0,0,0,2654.3632761271288,4585.386066824804,4585.386066824804,0.26544186046511625,0.459,0.459,0.169584890550293,0.169584890550293,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.03,115.85382352941177,289.45,34.0,13.0,0.38235294117647056,17.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,1.0,34.0,0.0
14410,0,0,0,0,1959.500469357912,1996.804887962563,1996.804887962563,0.9793720930232558,0.998,0.998,0.2310772788885479,0.2310772788885479,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25415.03,237.52364485981306,591.81,107.0,42.0,0.3925233644859813,27.0,15.0,28.0,6.0,8.0,6.0,8.0,4.0,5.0,5.0,102.0
14411,0,0,1,1,165.71327001709201,454.7463652551872,267.8863652551871,0.19352380952380951,0.566,0.268,0.22872921987834158,0.2287292198783416,0,0,0,41,1168.38,389.46000000000004,557.87,154.04,3.0,154.04,0.09090909090909091,780.97,19.048048780487804,107.45,41.0,21.0,0.5121951219512195,35.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0
14412,0,0,0,0,2663.5117852746794,2992.0220233699174,2992.0220233699174,0.8875714285714286,0.997,0.997,0.1715458351710505,0.1715458351710505,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21424.89,216.4130303030303,591.81,99.0,43.0,0.43434343434343436,19.0,14.0,25.0,10.0,10.0,6.0,6.0,9.0,0.0,11.0,88.0
14413,0,0,0,0,1048.9782664188772,1604.79302832364,1604.79302832364,0.20983333333333334,0.321,0.321,0.1506683035428276,0.1506683035428276,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.44,26.13268292682927,107.02,41.0,24.0,0.5853658536585366,29.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,41.0,0.0
